KCBG,SMALL,Cambridge Municipal Airport,45.557499,-93.264198,North America,United States,Minnesota,Cambridge,4000,0
KCKC,SMALL,Grand Marais Cook County Airport,47.8382988,-90.38289642,North America,United States,Minnesota,Grand Marais,5002,0
KCKN,SMALL,Crookston Municipal Kirkwood Field,47.84170151,-96.62159729,North America,United States,Minnesota,Crookston,4300,0
KCNB,SMALL,Myers Field Airport,44.7295,-96.265999,North America,United States,Minnesota,Canby,4650,0
KCOQ,SMALL,Cloquet Carlton County Airport,46.701099,-92.503601,North America,United States,Minnesota,Cloquet,4003,0
KDLH,MEDIUM,Duluth International Airport,46.842098,-92.193604,North America,United States,Minnesota,Duluth,10152,128109
KDTL,SMALL,Detroit Lakes Airport,46.824301,-95.883322,North America,United States,Minnesota,Detroit Lakes,4500,0
KELO,MEDIUM,Ely Municipal Airport,47.82450104,-91.83070374,North America,United States,Minnesota,Ely,5600,1
KEVM,SMALL,Eveleth–Virginia Municipal Airport,47.42458,-92.499204,North America,United States,Minnesota,Eveleth,4215,0
KFBL,SMALL,Faribault Municipal Airport-Liz Wall Strohfus Field,44.32844,-93.312534,North America,United States,Minnesota,Faribault,4254,0
KFCM,SMALL,Flying Cloud Airport,44.82720184,-93.45709991,North America,United States,Minnesota,Minneapolis,5000,51
KFFM,SMALL,Fergus Falls Municipal Airport - Einar Mickelson Field,46.28440094,-96.15670013,North America,United States,Minnesota,Fergus Falls,5639,0
KFKA,SMALL,Fillmore County Airport,43.6768,-92.179703,North America,United States,Minnesota,Preston,4000,0
KFRM,SMALL,Fairmont Municipal Airport,43.64390183,-94.41560364,North America,United States,Minnesota,Fairmont,5505,0
KGHW,SMALL,Glenwood Municipal Airport,45.64390182495117,-95.32039642,North America,United States,Minnesota,Glenwood,4500,0
KGPZ,SMALL,Grand Rapids Itasca Co-Gordon Newstrom field,47.21110153,-93.50980377,North America,United States,Minnesota,Grand Rapids,5755,2
KHCD,SMALL,Hutchinson Municipal Butler Field,44.859901,-94.3825,North America,United States,Minnesota,Hutchinson,4000,0
KHCO,SMALL,Hallock Municipal Airport,48.752701,-96.943001,North America,United States,Minnesota,Hallock,4007,0
KHIB,MEDIUM,Range Regional Airport,47.384831,-92.836905,North America,United States,Minnesota,Hibbing,6758,11775
KINL,MEDIUM,Falls International Airport,48.566200256347656,-93.40309906,North America,United States,Minnesota,International Falls,6508,13277
KJKJ,SMALL,Moorhead Municipal Airport,46.83917,-96.663703,North America,United States,Minnesota,Moorhead,4300,0
KJYG,SMALL,St James Municipal Airport,43.986301,-94.557899,North America,United States,Minnesota,St James,4000,0
KLJF,SMALL,Litchfield Municipal Airport,45.097099,-94.507301,North America,United States,Minnesota,Litchfield,4002,0
KLVN,SMALL,Airlake Airport,44.627899,-93.228104,North America,United States,Minnesota,Minneapolis,4098,0
KLXL,SMALL,Little Falls-Morrison County-Lindbergh field,45.949699,-94.347397,North America,United States,Minnesota,Little Falls,4000,0
KMKT,SMALL,Mankato Regional Airport,44.224781,-93.919128,North America,United States,Minnesota,Mankato,5400,22
KMML,SMALL,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,North America,United States,Minnesota,Marshall,5010,0
KMOX,SMALL,Morris Municipal Airport Charlie Schmidt Field,45.566002,-95.967201,North America,United States,Minnesota,Morris,4000,0
KMSP,LARGE,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,North America,United States,Minnesota,Minneapolis,11006,17019128
KMVE,SMALL,Montevideo Chippewa County Airport,44.969101,-95.710297,North America,United States,Minnesota,Montevideo,4000,0
KONA,SMALL,Winona Municipal Airport Max Conrad Field,44.077202,-91.708298,North America,United States,Minnesota,Winona,5199,36
KORB,SMALL,Orr Regional Airport,48.0159,-92.856102,North America,United States,Minnesota,Orr,4001,0
KOTG,SMALL,Worthington Municipal Airport,43.65477,-95.577364,North America,United States,Minnesota,Worthington,5506,0
KOWA,SMALL,Owatonna Degner Regional Airport,44.123402,-93.260597,North America,United States,Minnesota,Owatonna,5500,0
KPKD,SMALL,Park Rapids Municipal Airport Konshok Field,46.9006,-95.073095,North America,United States,Minnesota,Park Rapids,5498,0
KPQN,SMALL,Pipestone Municipal Airport,43.983299,-96.300301,North America,United States,Minnesota,Pipestone,4302,0
KRGK,SMALL,Red Wing Regional Airport,44.589401,-92.485001,North America,United States,Minnesota,Red Wing,5011,6
KROS,SMALL,Rush City Regional Airport,45.698002,-92.953003,North America,United States,Minnesota,Rush City,4400,0
KROX,SMALL,Roseau Municipal Rudy Billberg Field,48.855999,-95.696999,North America,United States,Minnesota,Roseau,4400,0
KRRT,SMALL,Warroad International Memorial Airport,48.94139862,-95.3483963,North America,United States,Minnesota,Warroad,5400,0
KRST,MEDIUM,Rochester International Airport,43.908298,-92.5,North America,United States,Minnesota,Rochester,9033,93490
KRWF,MEDIUM,Redwood Falls Municipal Airport,44.547199,-95.082298,North America,United States,Minnesota,Redwood Falls,4001,0
KRYM,SMALL,Ray S Miller Army Air Field,46.091202,-94.360497,North America,United States,Minnesota,Fort Ripley,6100,0
KSGS,SMALL,South St Paul Municipal Airport/Richard E Fleming Field,44.857101,-93.032898,North America,United States,Minnesota,South St Paul,4001,0
KSTC,MEDIUM,Saint Cloud Regional Airport,45.5466,-94.059898,North America,United States,Minnesota,Saint Cloud,7000,19556
KSTP,MEDIUM,Saint Paul Downtown Holman Field,44.93479,-93.060036,North America,United States,Minnesota,Saint Paul,6711,71
KTOB,SMALL,Dodge Center Airport,44.018002,-92.831497,North America,United States,Minnesota,Dodge Center,4500,0
KTVF,MEDIUM,Thief River Falls Regional Airport,48.065701,-96.184998,North America,United States,Minnesota,Thief River Falls,6503,8418
KTWM,SMALL,Richard B Helgeson Airport,47.04919815,-91.74510193,North America,United States,Minnesota,Two Harbors,4400,0
KULM,SMALL,New Ulm Municipal Airport,44.31959915,-94.50229645,North America,United States,Minnesota,New Ulm,4401,0
K1H0,SMALL,Creve Coeur Airport,38.726799,-90.508301,North America,United States,Missouri,St Louis,4500,0
K3DW,SMALL,Downtown Airport,37.222705,-93.248348,North America,United States,Missouri,Springfield,4035,0
K3GV,SMALL,East Kansas City Airport,39.015149,-94.215252,North America,United States,Missouri,Grain Valley,4501,0
K42M,SMALL,Thayer Memorial Airport,36.522301,-91.571999,North America,United States,Missouri,Thayer,4200,0
K8WC,SMALL,Washington County Airport,37.929199,-90.731499,North America,United States,Missouri,Potosi,4000,0
KAIZ,SMALL,Lee C Fine Memorial Airport,38.09600067,-92.54949951,North America,United States,Missouri,Kaiser Lake Ozark,6497,29
KBBG,MEDIUM,Branson Airport,36.532082,-93.200544,North America,United States,Missouri,Branson,7140,2607
KBUM,SMALL,Butler Memorial Airport,38.28979874,-94.34010315,North America,United States,Missouri,Butler,4000,0
KCGI,MEDIUM,Cape Girardeau Regional Airport,37.2253,-89.570801,North America,United States,Missouri,Cape Girardeau,6499,7563
KCOU,MEDIUM,Columbia Regional Airport,38.8181,-92.219597,North America,United States,Missouri,Columbia,6501,97779
KDMO,SMALL,Sedalia Memorial Airport,38.70740127559999,-93.17590332,North America,United States,Missouri,Sedalia,5500,2
KDXE,SMALL,Dexter Municipal Airport,36.77750015,-89.94120026,North America,United States,Missouri,Dexter,4500,0
KEOS,SMALL,Neosho Hugh Robinson Airport,36.810799,-94.391701,North America,United States,Missouri,Neosho,5001,0
KEVU,SMALL,Northwest Missouri Regional Airport,40.352501,-94.915001,North America,United States,Missouri,Maryville,4000,0
KEZZ,SMALL,Cameron Memorial Airport,39.7276,-94.276398,North America,United States,Missouri,Shoal Township,4000,0
KFAM,SMALL,Farmington Regional Airport,37.761101,-90.428597,North America,United States,Missouri,Farmington,4221,0
KFTT,SMALL,Elton Hensley Memorial Airport,38.83810043334961,-92.00260162,North America,United States,Missouri,Fulton,4000,0
FWB,SMALL,Branson West Airport,36.698497,-93.402249,North America,United States,Missouri,Branson West,5000,0
KMO6,SMALL,Washington Regional Airport,38.587601,-90.993797,North America,United States,Missouri,Washington,5000,0
KGLY,SMALL,Clinton Memorial Airport,38.35660171508789,-93.68419647,North America,United States,Missouri,Clinton,4001,0
KGPH,SMALL,Midwest National Air Center Airport,39.3325,-94.309601,North America,United States,Missouri,Excelsior Springs,5504,0
KH88,SMALL,A Paul Vance Fredericktown Regional Airport,37.605801,-90.2873,North America,United States,Missouri,Fredericktown,4000,0
KHAE,SMALL,Hannibal Regional Airport,39.724499,-91.443703,North America,United States,Missouri,Hannibal,4400,38
KHFJ,SMALL,Monett Regional Airport,36.9062,-94.012802,North America,United States,Missouri,Pierce City,5000,0
KHIG,SMALL,Higginsville Industrial Municipal Airport,39.07289886,-93.67749786,North America,United States,Missouri,Higginsville,4400,0
KIRK,MEDIUM,Kirksville Regional Airport,40.09349822998047,-92.54489899,North America,United States,Missouri,Kirksville,6005,4281
KJEF,SMALL,Jefferson City Memorial Airport,38.59120178,-92.15609741,North America,United States,Missouri,Jefferson City,6001,50
KJLN,MEDIUM,Joplin Regional Airport,37.151798,-94.498299,North America,United States,Missouri,Joplin,6502,14420
KLBO,SMALL,Floyd W. Jones Lebanon Airport,37.6483,-92.652397,North America,United States,Missouri,Lebanon,5000,0
KLLU,SMALL,Lamar Municipal Airport,37.487246,-94.313298,North America,United States,Missouri,Lamar,4000,0
KLRY,SMALL,Lawrence Smith Memorial Airport,38.609863,-94.343548,North America,United States,Missouri,Harrisonville,4000,0
KLXT,SMALL,Lee's Summit Municipal Airport,38.959702,-94.371399,North America,United States,Missouri,Lee's Summit,5501,3
KM05,SMALL,Caruthersville Memorial Airport,36.16910171508789,-89.67649841,North America,United States,Missouri,Caruthersville,4000,0
KM17,SMALL,Bolivar Municipal Airport,37.5961,-93.347702,North America,United States,Missouri,Bolivar,4000,0
KM85,SMALL,Gideon Memorial Airport,36.443802,-89.903801,North America,United States,Missouri,Gideon,4504,0
KMAW,SMALL,Malden Regional Airport,36.6006012,-89.99220276,North America,United States,Missouri,Malden,5011,0
KMBY,SMALL,Omar N Bradley Airport,39.464393,-92.428365,North America,United States,Missouri,Moberly,4270,0
KMCI,LARGE,Kansas City International Airport,39.2976,-94.713898,North America,United States,Missouri,Kansas City,10801,5654068
KMHL,SMALL,Marshall Memorial Municipal Airport,39.09579849,-93.20290375,North America,United States,Missouri,Marshall,4701,0
KMKC,MEDIUM,Charles B. Wheeler Downtown Airport,39.123199,-94.592796,North America,United States,Missouri,Kansas City,6817,4798
KMNF,SMALL,Mountain View Airport,36.992802,-91.7145,North America,United States,Missouri,Mountain View,5005,0
KMO8,SMALL,North Central Missouri Regional Airport,39.77000045776367,-93.01270294,North America,United States,Missouri,Brookfield,4000,0
KMYJ,SMALL,Mexico Memorial Airport,39.157501,-91.818298,North America,United States,Missouri,Mexico,5501,0
KNVD,SMALL,Nevada Municipal Airport,37.8521,-94.304901,North America,United States,Missouri,Nevada,5901,0
KH21,SMALL,Camdenton Memorial Airport,37.974024,-92.691254,North America,United States,Missouri,Camdenton,4000,2
KK02,SMALL,Perryville Regional Airport,37.868698,-89.862099,North America,United States,Missouri,Perryville,7000,0
KPOF,SMALL,Poplar Bluff Municipal Airport,36.773899,-90.324898,North America,United States,Missouri,Poplar Bluff,5008,0
KRCM,SMALL,Skyhaven Airport,38.784199,-93.802902,North America,United States,Missouri,Warrensburg,4206,0
KSGF,MEDIUM,Springfield Branson National Airport,37.245701,-93.388603,North America,United States,Missouri,Springfield,8000,632705
KSIK,SMALL,Sikeston Memorial Municipal Airport,36.89889908,-89.5617981,North America,United States,Missouri,Sikeston,5502,8
KSTJ,MEDIUM,Rosecrans Memorial Airport,39.77190018,-94.90969849,North America,United States,Missouri,St Joseph,8059,0
KSTL,LARGE,St. Louis Lambert International Airport,38.748697,-90.370003,North America,United States,Missouri,St Louis,11020,7307561
KSUS,MEDIUM,Spirit of St Louis Airport,38.662102,-90.652,North America,United States,Missouri,St Louis,7485,1332
KSZL,MEDIUM,Whiteman Air Force Base,38.730301,-93.547897,North America,United States,Missouri,Knob Noster,12400,231
KTBN,MEDIUM,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,North America,United States,Missouri,Fort Leonard Wood,6038,11853
KTKX,SMALL,Kennett Memorial Airport,36.22589874,-90.03659821,North America,United States,Missouri,Kennett,5000,0
KTRX,SMALL,Trenton Municipal Airport,40.0835,-93.590599,North America,United States,Missouri,Trenton,4310,0
KUNO,SMALL,West Plains Regional Airport,36.878399,-91.902702,North America,United States,Missouri,Pomona,5102,0
KUUV,SMALL,Sullivan Regional Airport,38.233501,-91.164299,North America,United States,Missouri,Sullivan,4500,0
KVIH,SMALL,Rolla National Airport,38.127399,-91.769501,North America,United States,Missouri,Vichy,5500,9
K01M,SMALL,Tishomingo County Airport,34.490924,-88.200996,North America,United States,Mississippi,Belmont,4000,0
K0R0,SMALL,Columbia-Marion County Airport,31.297001,-89.812798,North America,United States,Mississippi,Columbia,4460,0
K15M,SMALL,Iuka Airport,34.772300720214844,-88.16590118,North America,United States,Mississippi,Iuka,4000,0
K1R7,SMALL,Brookhaven-Lincoln County Airport,31.605801,-90.409302,North America,United States,Mississippi,Brookhaven,5000,4
K25M,SMALL,Ripley Airport,34.722301,-89.015099,North America,United States,Mississippi,Ripley,4400,0
K2R0,SMALL,Waynesboro Municipal Airport,31.645999908447266,-88.63480377,North America,United States,Mississippi,Waynesboro,5000,0
K87I,SMALL,Yazoo County Airport,32.883202,-90.4636,North America,United States,Mississippi,Yazoo City,5000,0
K8M1,SMALL,Booneville-Baldwyn Airport,34.590801,-88.647598,North America,United States,Mississippi,Baldwyn,4000,0
KBIX,MEDIUM,Keesler Air Force Base,30.41040039,-88.92440033,North America,United States,Mississippi,Biloxi,7630,0
KCBM,MEDIUM,Columbus Air Force Base,33.643799,-88.443802,North America,United States,Mississippi,Columbus,12000,0
KCKM,SMALL,Fletcher Field,34.29970169,-90.51229858,North America,United States,Mississippi,Clarksdale,5404,9
KGLH,MEDIUM,Mid Delta Regional Airport,33.482899,-90.985603,North America,United States,Mississippi,Greenville,8001,7521
KGNF,SMALL,Grenada Municipal Airport,33.8325,-89.798203,North America,United States,Mississippi,Grenada,7000,0
KGPT,MEDIUM,Gulfport Biloxi International Airport,30.407301,-89.070099,North America,United States,Mississippi,Gulfport,9002,376980
KGTR,MEDIUM,Golden Triangle Regional Airport,33.450298,-88.5914,North America,United States,Mississippi,Columbus,8002,42509
KGWO,MEDIUM,Greenwood–Leflore Airport,33.495025,-90.088204,North America,United States,Mississippi,Greenwood,6503,11
KHBG,MEDIUM,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,North America,United States,Mississippi,Hattiesburg,6099,5
KHEZ,SMALL,Natchez–Adams County Airport / Hardy-Anders Field,31.614817,-91.297331,North America,United States,Mississippi,Natchez,6500,12
KHKS,SMALL,Hawkins Field,32.33449936,-90.22219849,North America,United States,Mississippi,Jackson,5387,9
KHSA,SMALL,Stennis International Airport,30.3678,-89.454597,North America,United States,Mississippi,Bay St Louis,8500,18
KIDL,SMALL,Indianola Municipal Airport,33.485699,-90.678902,North America,United States,Mississippi,Indianola,6991,0
KJAN,MEDIUM,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,North America,United States,Mississippi,Jackson,8500,628321
KLMS,SMALL,Louisville Winston County Airport,33.14619827,-89.0625,North America,United States,Mississippi,Louisville,4519,0
KLUL,SMALL,Hesler Noble Field,31.672599792499998,-89.17220306,North America,United States,Mississippi,Laurel,5512,101
KM13,SMALL,Poplarville Pearl River County Airport,30.7859993,-89.50450134,North America,United States,Mississippi,Poplarville,4000,0
KM40,SMALL,Monroe County Airport,33.873699,-88.4897,North America,United States,Mississippi,Aberdeen,5001,0
KMBO,SMALL,Bruce Campbell Field,32.438702,-90.103104,North America,United States,Mississippi,Madison,4444,112
KMCB,MEDIUM,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,North America,United States,Mississippi,McComb,5000,0
KMEI,MEDIUM,Key Field / Meridian Regional Airport,32.3326,-88.7519,North America,United States,Mississippi,Meridian,10003,15513
KMJD,SMALL,Picayune Municipal Airport,30.48749924,-89.65119934,North America,United States,Mississippi,Picayune,5000,0
KMPE,SMALL,Philadelphia Municipal Airport,32.7994,-89.125999,North America,United States,Mississippi,Philadelphia,5000,0
KNJW,SMALL,Joe Williams Naval Outlying Field,32.798529,-88.834333,North America,United States,Mississippi,Preston,7976,0
KNMM,MEDIUM,Naval Air Station Meridian / McCain Field,32.5531,-88.55406,North America,United States,Mississippi,Lauderdale,8002,0
KOLV,SMALL,Olive Branch Airport,34.97869873,-89.78690338,North America,United States,Mississippi,Olive Branch,6000,0
KOSX,SMALL,Kosciusko Attala County Airport,33.090302,-89.542,North America,United States,Mississippi,Kosciusko,5000,0
KPIB,MEDIUM,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,North America,United States,Mississippi,Moselle,6501,13002
KPMU,SMALL,Panola County Airport,34.36349869,-89.89260101,North America,United States,Mississippi,Batesville,5000,4
KPQL,SMALL,Trent Lott International Airport,30.46279907,-88.52919769,North America,United States,Mississippi,Pascagoula,6500,0
KRNV,SMALL,Cleveland Municipal Airport,33.761101,-90.757896,North America,United States,Mississippi,Cleveland,4006,0
KSTF,SMALL,George M Bryan Airport,33.43310165,-88.84860229,North America,United States,Mississippi,Starkville,5550,0
KTUP,MEDIUM,Tupelo Regional Airport,34.26810073852539,-88.76989746,North America,United States,Mississippi,Tupelo,6500,13526
KUBS,SMALL,Columbus Lowndes County Airport,33.4654007,-88.38030243,North America,United States,Mississippi,Columbus,4500,0
KUOX,MEDIUM,University Oxford Airport,34.38430023,-89.53679657,North America,United States,Mississippi,Oxford,5600,133
KUTA,SMALL,Tunica Municipal Airport,34.68505,-90.347757,North America,United States,Mississippi,Tunica,7000,0
KVKS,SMALL,Vicksburg Municipal Airport,32.23929977,-90.92839813,North America,United States,Mississippi,Vicksburg,5000,0
K00F,SMALL,Broadus Airport,45.470462,-105.457145,North America,United States,Montana,Broadus,4400,0
07MT,SMALL,Glasgow Industrial Airport,48.421101,-106.528,North America,United States,Montana,Glasgow,13500,0
K1S3,SMALL,Tillitt Field,46.271099,-106.624001,North America,United States,Montana,Forsyth,4799,0
K38S,SMALL,Deer Lodge City County Airport,46.38819885,-112.7659988,North America,United States,Montana,Deer Lodge,4400,1
K3U3,SMALL,Bowman Field,46.153099,-112.867996,North America,United States,Montana,Anaconda,6011,2
K48S,SMALL,Harlem Airport,48.566101,-108.773003,North America,United States,Montana,Harlem,4100,0
K4U6,SMALL,Circle Town County Airport,47.41859817504883,-105.5619965,North America,United States,Montana,Circle,4100,0
K4U9,SMALL,Dell Flight Strip,44.735699,-112.720001,North America,United States,Montana,Dell,7000,0
K6S0,SMALL,Big Timber Airport,45.806681,-109.979153,North America,United States,Montana,Big Timber,5285,0
K6S8,SMALL,Laurel Municipal Airport,45.703098,-108.761002,North America,United States,Montana,Laurel,5200,0
K79S,SMALL,Fort Benton Airport,47.84510040283203,-110.6360016,North America,United States,Montana,Fort Benton,4300,0
K7S0,SMALL,Ronan Airport,47.56719970703125,-114.1009979,North America,United States,Montana,Ronan,4800,2
K7S6,SMALL,White Sulphur Springs Airport,46.50410079956055,-110.913002,North America,United States,Montana,White Sulphur Springs,6100,0
K88M,SMALL,Eureka Airport,48.968332,-115.07947,North America,United States,Montana,Eureka,4200,0
K8S1,SMALL,Polson Airport,47.6954,-114.184998,North America,United States,Montana,Polson,4195,0
K8U6,SMALL,Terry Airport,46.777141,-105.313069,North America,United States,Montana,Terry,4300,0
K9S2,SMALL,Scobey Airport,48.807565,-105.439253,North America,United States,Montana,Scobey,4015,0
K9S5,SMALL,Three Forks Airport,45.878101,-111.569,North America,United States,Montana,Three Forks,5100,0
KBHK,SMALL,Baker Municipal Airport,46.347599,-104.259002,North America,United States,Montana,Baker,4898,0
KBIL,MEDIUM,Billings Logan International Airport,45.807701,-108.542999,North America,United States,Montana,Billings,10518,428868
KBTM,MEDIUM,Bert Mooney Airport,45.95479965209961,-112.4970016,North America,United States,Montana,Butte,9001,16033
KBZN,MEDIUM,Bozeman Yellowstone International Airport,45.7775,-111.153,North America,United States,Montana,Bozeman,9003,1230110
KCII,SMALL,Choteau Airport,47.8283,-112.167999,North America,United States,Montana,Choteau,5000,0
KCTB,MEDIUM,Cut Bank International Airport,48.608657,-112.378183,North America,United States,Montana,Cut Bank,5300,0
KDLN,SMALL,Dillon Airport,45.255401611299995,-112.5530014,North America,United States,Montana,Dillon,6500,1
KEKS,SMALL,Ennis Big Sky Airport,45.271801,-111.649002,North America,United States,Montana,Ennis,6600,20
KGDV,MEDIUM,Dawson Community Airport,47.137658,-104.80691,North America,United States,Montana,Glendive,5704,2177
KGGW,MEDIUM,Glasgow Valley County Airport Wokal Field,48.212502,-106.614998,North America,United States,Montana,Glasgow,5001,2892
KGPI,MEDIUM,Glacier Park International Airport,48.31050109863281,-114.2559967,North America,United States,Montana,Kalispell,9007,456285
KGTF,MEDIUM,Great Falls International Airport,47.48199844,-111.3710022,North America,United States,Montana,Great Falls,10502,177290
KHLN,MEDIUM,Helena Regional Airport,46.6068,-111.983002,North America,United States,Montana,Helena,9000,88319
K6S5,SMALL,Ravalli County Airport,46.251499,-114.125569,North America,United States,Montana,Hamilton,4198,28
KHVR,MEDIUM,Havre City County Airport,48.541387,-109.762859,North America,United States,Montana,Havre,5205,2964
KHWQ,SMALL,Wheatland County Airport at Harlowton,46.448601,-109.852997,North America,United States,Montana,Harlowton,4200,6
KJDN,SMALL,Jordan Airport,47.3288,-106.953003,North America,United States,Montana,Jordan,4300,0
KLTY,SMALL,Liberty County Airport,48.510702,-110.990997,North America,United States,Montana,Chester,4607,0
KLVM,MEDIUM,Mission Field,45.69940186,-110.447998,North America,United States,Montana,Livingston,5701,3
KLWT,MEDIUM,Lewistown Municipal Airport,47.048429,-109.466143,North America,United States,Montana,Lewistown,6100,1
KM46,SMALL,Colstrip Airport,45.852901458740234,-106.7089996,North America,United States,Montana,Colstrip,5100,0
KM75,SMALL,Malta Airport,48.366901,-107.918999,North America,United States,Montana,Malta,4500,0
KMLS,MEDIUM,Miles City Airport - Frank Wiley Field,46.427268,-105.885372,North America,United States,Montana,Miles City,5680,0
KMSO,MEDIUM,Missoula International Airport,46.91630173,-114.0910034,North America,United States,Montana,Missoula,9501,458429
KOLF,MEDIUM,L M Clayton Airport,48.094501,-105.574997,North America,United States,Montana,Wolf Point,5089,3153
PO1,SMALL,Poplar Muni Airport,48.132945,-105.165003,North America,United States,Montana,Poplar,4400,0
KRED,SMALL,Red Lodge Airport,45.184579,-109.257746,North America,United States,Montana,Red Lodge,4000,5
KRPX,SMALL,Roundup Airport,46.475095,-108.541497,North America,United States,Montana,Roundup,5098,0
K7S1,SMALL,Ruby Valley Field,45.533702,-112.300283,North America,United States,Montana,Twin Bridges,6000,2
KS01,SMALL,Conrad Airport,48.16859817504883,-111.9759979,North America,United States,Montana,Conrad,4601,0
KS34,SMALL,Plains Airport,47.473475,-114.907122,North America,United States,Montana,Plains,4650,0
KS59,SMALL,Libby Airport,48.28379821777344,-115.4899979,North America,United States,Montana,Libby,5000,0
KS64,SMALL,Stanford Airport/Biggerstaff Field,47.147202,-110.230003,North America,United States,Montana,Stanford,4200,0
KS71,SMALL,Edgar G Obie Airport,48.592098236083984,-109.2509995,North America,United States,Montana,Chinook,4000,0
KSBX,SMALL,Shelby Airport,48.54069901,-111.8710022,North America,United States,Montana,Shelby,5004,0
KSDY,MEDIUM,Sidney - Richland Regional Airport,47.705141,-104.194422,North America,United States,Montana,Sidney,5705,8020
KTHM,SMALL,Thompson Falls Airport,47.57350159,-115.2809982,North America,United States,Montana,Thompson Falls,4200,0
KWYS,MEDIUM,Yellowstone Airport,44.6884,-111.117996,North America,United States,Montana,West Yellowstone,8399,8750
K1A5,SMALL,Macon County Airport,35.222599029541016,-83.41899872,North America,United States,North Carolina,Franklin,5000,41
K60J,SMALL,Odell Williamson Municipal Airport,33.90850067138672,-78.43669891,North America,United States,North Carolina,Ocean Isle Beach,4000,3
NC7,SMALL,Donald's Air Park Inc. Airport,35.731581,-76.671381,North America,United States,North Carolina,Plymouth,4000,0
K7W6,SMALL,Hyde County Airport,35.562400817871094,-75.9552002,North America,United States,North Carolina,Engelhard,4700,0
KAFP,SMALL,Anson County Airport - Jeff Cloud Field,35.020599,-80.077103,North America,United States,North Carolina,Wadesboro,5498,0
KASJ,SMALL,Tri-County Airport at Henry Joyner Field,36.297501,-77.170898,North America,United States,North Carolina,Aulander,4502,0
KAVL,MEDIUM,Asheville Regional Airport,35.436199,-82.541801,North America,United States,North Carolina,Asheville,8001,1125935
KBUY,SMALL,Burlington Alamance Regional Airport,36.048500061035156,-79.47489929,North America,United States,North Carolina,Burlington,5000,15
KCLT,LARGE,Charlotte Douglas International Airport,35.2140007,-80.94309998,North America,United States,North Carolina,Charlotte,10000,25896224
KCPC,SMALL,Columbus County Municipal Airport,34.27289963,-78.71499634,North America,United States,North Carolina,Whiteville,5500,0
KCTZ,SMALL,Sampson County Airport,34.9756012,-78.36460114,North America,United States,North Carolina,Clinton,4220,0
KDPL,SMALL,Duplin County Airport,35.00009918,-77.98169708,North America,United States,North Carolina,Kenansville,6002,0
KECG,MEDIUM,Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,North America,United States,North Carolina,Elizabeth City,7219,0
KEDE,SMALL,Northeastern Regional Airport,36.027698516799994,-76.56710052,North America,United States,North Carolina,Edenton,6000,6
KEHO,SMALL,Shelby-Cleveland County Regional Airport,35.2556,-81.600998,North America,United States,North Carolina,Shelby,5002,3
KEQY,SMALL,Charlotte-Monroe Executive Airport,35.01879883,-80.62020111,North America,United States,North Carolina,Monroe,5500,39
KETC,SMALL,Tarboro Edgecombe Airport,35.93709945678711,-77.54660034,North America,United States,North Carolina,Tarboro,4000,0
KEWN,MEDIUM,Coastal Carolina Regional Airport,35.07300186,-77.04290009,North America,United States,North Carolina,New Bern,6004,59159
KEXX,SMALL,Davidson County Executive Airport,35.781101,-80.303802,North America,United States,North Carolina,Lexington,5000,5
KEYF,SMALL,Curtis L Brown Jr Field,34.60179901,-78.57929993,North America,United States,North Carolina,Elizabethtown,5001,0
KFAY,MEDIUM,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,North America,United States,North Carolina,Fayetteville,7712,167572
KFBG,MEDIUM,Simmons Army Air Field,35.13180161,-78.93669891,North America,United States,North Carolina,Fort Bragg,4650,0
KFQD,SMALL,Rutherford County Marchman Field,35.4282,-81.935097,North America,United States,North Carolina,Rutherfordton,5000,1
KGEV,SMALL,Ashe County Airport,36.432418,-81.418519,North America,United States,North Carolina,Jefferson,4293,9
KGSB,MEDIUM,Seymour Johnson Air Force Base,35.339401,-77.960602,North America,United States,North Carolina,Goldsboro,11758,719
KGSO,MEDIUM,Piedmont Triad International Airport,36.097801,-79.937302,North America,United States,North Carolina,Greensboro,9000,903776
KGWW,SMALL,Wayne Executive Jetport,35.460602,-77.964897,North America,United States,North Carolina,Pikeville,5500,0
KHBI,SMALL,Asheboro Regional Airport,35.65449905,-79.8946991,North America,United States,North Carolina,Asheboro,5501,6
KHFF,SMALL,Mackall Army Air Field,35.036087,-79.498615,North America,United States,North Carolina,Hoffman,4740,0
KHKY,MEDIUM,Hickory Regional Airport,35.74110031,-81.38950348,North America,United States,North Carolina,Hickory,6400,935
KHNZ,SMALL,Henderson Oxford Airport,36.361599,-78.529198,North America,United States,North Carolina,Oxford,5003,0
KHRJ,SMALL,Harnett Regional Jetport Airport,35.379398,-78.733002,North America,United States,North Carolina,Erwin,4300,0
KILM,MEDIUM,Wilmington International Airport,34.270599365234375,-77.90260315,North America,United States,North Carolina,Wilmington,8016,655912
